CookerStat, GenerateAssetRegistry=0.051335, Initialize=0.213645, RunGuid=RunIDF6675BE7474627314B6CA08B70BABEC5
DDCTransactionId41A13FBE4C00624A4093FFACA5F9090B_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C6D61EF0436DA597B70E9BA43DE0EC9F_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2017.08.20-10.55.14, Duration=416.144226, RunGuid=RunIDF6675BE7474627314B6CA08B70BABEC5
DDCTransactionId133C7A064771E8031AC0949631D51D26_0, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C6D61EF0436DA597B70E9BA43DE0E__BFD75F218E106230FF78977CD6D586AF82357CBE, StartTime=2017.08.20-10.55.14, HierarchicalDDC=, DataSize=295222, Duration=3.121067, RunGuid=RunIDF6675BE7474627314B6CA08B70BABEC5
SavePackageTransactionId40A0153C424BC342027FEAA72C07E37E_0, Filename=../../../../../../Users/Daniel/Documents/Unreal Projects/MyProject6/Content/SpriteTexture/platformer_sprites_base_with_alpha.uasset, AutoPackageBackupDelegate=1.891024, FlushAsyncLoading=0.023466, FlushStreamingFunc=0.115868, BlockTillAllRequestsFinished=0.016622, ResetLoadersForSaveUnMarkAllObjects=2.099287, TagPackageExports=0.200443, BeginCacheForCookedPlatformData=0.009291, SerializeImports=2.753910, GatherLocalizableTextData=0.985600, MarkNames=0.021022, SerializeSummary=0.813022, SerializeNames=0.070892, SerializeGatherableTextData=0.004400, BuildExportMap=0.030309, SortExportsNonSeekfree=0.673201, SortExportsSeekfreeConstructor=1.152799, SortExportsSeekfreeInner=0.827201, SortExportsSeekfree=0.010755, BuildDependencyMap=0.232711, SerializeImportMap=0.014666, SerializeExportMap=0.008311, SerializeDependencyMap=0.003912, SerializeStringAssetReferenceMap=0.004400, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.574845, SerializeExports=0.327066, SerializeBulkData=0.277203, MoveFile=1.371823, UnaccountedTime=2.444442, RunGuid=RunIDF6675BE7474627314B6CA08B70BABEC5
SavePackageTransactionId40A0153C424BC342027FEAA72C07E37E_7, Filename=../../../../../../Users/Daniel/Documents/Unreal Projects/MyProject6/Content/SpriteTexture/platformer_sprites_base_with_alpha_Sprite_4.uasset, AutoPackageBackupDelegate=0.506979, FlushAsyncLoading=0.003912, FlushStreamingFunc=0.070889, BlockTillAllRequestsFinished=0.005376, ResetLoadersForSaveUnMarkAllObjects=0.163291, TagPackageExports=0.032265, BeginCacheForCookedPlatformData=0.002936, SerializeImports=0.650711, GatherLocalizableTextData=0.156932, MarkNames=0.009291, SerializeSummary=0.014666, SerializeNames=0.051331, SerializeGatherableTextData=0.003424, BuildExportMap=0.024445, SortExportsNonSeekfree=0.008311, SortExportsSeekfreeConstructor=0.010267, SortExportsSeekfreeInner=0.612088, SortExportsSeekfree=0.003912, BuildDependencyMap=0.010755, SerializeImportMap=0.008311, SerializeExportMap=0.007331, SerializeDependencyMap=0.003424, SerializeStringAssetReferenceMap=0.004888, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.428845, SerializeExports=0.308488, SerializeBulkData=0.009779, MoveFile=4.723646, UnaccountedTime=1.930624, RunGuid=RunIDF6675BE7474627314B6CA08B70BABEC5
SavePackageTransactionId40A0153C424BC342027FEAA72C07E37E_8, Filename=../../../../../../Users/Daniel/Documents/Unreal Projects/MyProject6/Content/SpriteTexture/platformer_sprites_base_with_alpha_Sprite_5.uasset, AutoPackageBackupDelegate=0.583246, FlushAsyncLoading=0.013687, FlushStreamingFunc=0.100713, BlockTillAllRequestsFinished=0.013199, ResetLoadersForSaveUnMarkAllObjects=0.336356, TagPackageExports=0.033244, BeginCacheForCookedPlatformData=0.002932, SerializeImports=0.800800, GatherLocalizableTextData=0.216581, MarkNames=0.012219, SerializeSummary=0.019558, SerializeNames=0.067957, SerializeGatherableTextData=0.004888, BuildExportMap=0.028357, SortExportsNonSeekfree=0.009775, SortExportsSeekfreeConstructor=0.013202, SortExportsSeekfreeInner=0.709865, SortExportsSeekfree=0.010755, BuildDependencyMap=0.015646, SerializeImportMap=0.008311, SerializeExportMap=0.007335, SerializeDependencyMap=0.004400, SerializeStringAssetReferenceMap=0.004888, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.123556, SerializeExports=0.332445, SerializeBulkData=0.008799, MoveFile=3.068756, UnaccountedTime=2.989065, RunGuid=RunIDF6675BE7474627314B6CA08B70BABEC5
SavePackageTransactionId40A0153C424BC342027FEAA72C07E37E_9, Filename=../../../../../../Users/Daniel/Documents/Unreal Projects/MyProject6/Content/SpriteTexture/platformer_sprites_base_with_alpha_Sprite_6.uasset, AutoPackageBackupDelegate=0.148132, FlushAsyncLoading=0.004888, FlushStreamingFunc=0.103157, BlockTillAllRequestsFinished=0.024933, ResetLoadersForSaveUnMarkAllObjects=0.544623, TagPackageExports=0.033244, BeginCacheForCookedPlatformData=0.002932, SerializeImports=0.780758, GatherLocalizableTextData=0.384264, MarkNames=0.047911, SerializeSummary=0.067957, SerializeNames=0.388667, SerializeGatherableTextData=0.011735, BuildExportMap=0.128575, SortExportsNonSeekfree=0.029825, SortExportsSeekfreeConstructor=0.047423, SortExportsSeekfreeInner=3.001287, SortExportsSeekfree=0.018090, BuildDependencyMap=0.031777, SerializeImportMap=0.054270, SerializeExportMap=0.046931, SerializeDependencyMap=0.011731, SerializeStringAssetReferenceMap=0.012714, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.928267, SerializeExports=2.156489, SerializeBulkData=0.021998, MoveFile=1.550268, UnaccountedTime=1.590356, RunGuid=RunIDF6675BE7474627314B6CA08B70BABEC5
SavePackageTransactionId40A0153C424BC342027FEAA72C07E37E_10, Filename=../../../../../../Users/Daniel/Documents/Unreal Projects/MyProject6/Content/SpriteTexture/platformer_sprites_base_with_alpha_Sprite_7.uasset, AutoPackageBackupDelegate=0.136402, FlushAsyncLoading=0.004400, FlushStreamingFunc=0.077244, BlockTillAllRequestsFinished=0.013690, ResetLoadersForSaveUnMarkAllObjects=0.251777, TagPackageExports=0.145689, BeginCacheForCookedPlatformData=0.002936, SerializeImports=0.789557, GatherLocalizableTextData=0.173066, MarkNames=0.009287, SerializeSummary=0.015646, SerializeNames=0.051823, SerializeGatherableTextData=0.003420, BuildExportMap=0.025425, SortExportsNonSeekfree=0.007819, SortExportsSeekfreeConstructor=0.010759, SortExportsSeekfreeInner=0.619911, SortExportsSeekfree=0.003912, BuildDependencyMap=0.010755, SerializeImportMap=0.008311, SerializeExportMap=0.007331, SerializeDependencyMap=0.003420, SerializeStringAssetReferenceMap=0.004400, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.765689, SerializeExports=0.328533, SerializeBulkData=0.008803, MoveFile=4.430800, UnaccountedTime=4.468933, RunGuid=RunIDF6675BE7474627314B6CA08B70BABEC5
SavePackageTransactionId40A0153C424BC342027FEAA72C07E37E_11, Filename=../../../../../../Users/Daniel/Documents/Unreal Projects/MyProject6/Content/SpriteTexture/platformer_sprites_base_with_alpha_Sprite_8.uasset, AutoPackageBackupDelegate=0.384755, FlushAsyncLoading=0.022490, FlushStreamingFunc=0.107065, BlockTillAllRequestsFinished=0.013690, ResetLoadersForSaveUnMarkAllObjects=0.481553, TagPackageExports=0.032756, BeginCacheForCookedPlatformData=0.003424, SerializeImports=0.857998, GatherLocalizableTextData=0.224400, MarkNames=0.012223, SerializeSummary=0.019066, SerializeNames=0.066981, SerializeGatherableTextData=0.004888, BuildExportMap=0.028845, SortExportsNonSeekfree=0.011731, SortExportsSeekfreeConstructor=0.037156, SortExportsSeekfreeInner=2.037689, SortExportsSeekfree=0.004400, BuildDependencyMap=0.011735, SerializeImportMap=0.009291, SerializeExportMap=0.008311, SerializeDependencyMap=0.003424, SerializeStringAssetReferenceMap=0.004400, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.890844, SerializeExports=0.337332, SerializeBulkData=0.008799, MoveFile=2.919644, UnaccountedTime=1.306310, RunGuid=RunIDF6675BE7474627314B6CA08B70BABEC5
SavePackageTransactionId40A0153C424BC342027FEAA72C07E37E_12, Filename=../../../../../../Users/Daniel/Documents/Unreal Projects/MyProject6/Content/SpriteTexture/platformer_sprites_base_with_alpha_Sprite_9.uasset, AutoPackageBackupDelegate=0.111468, FlushAsyncLoading=0.004888, FlushStreamingFunc=0.073824, BlockTillAllRequestsFinished=0.004888, ResetLoadersForSaveUnMarkAllObjects=0.186265, TagPackageExports=0.031777, BeginCacheForCookedPlatformData=0.003420, SerializeImports=0.692759, GatherLocalizableTextData=0.192132, MarkNames=0.010267, SerializeSummary=0.016134, SerializeNames=0.060622, SerializeGatherableTextData=0.003912, BuildExportMap=0.025421, SortExportsNonSeekfree=0.008311, SortExportsSeekfreeConstructor=0.011735, SortExportsSeekfreeInner=0.744089, SortExportsSeekfree=0.010755, BuildDependencyMap=0.015642, SerializeImportMap=0.056714, SerializeExportMap=0.045955, SerializeDependencyMap=0.003420, SerializeStringAssetReferenceMap=0.005379, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.652266, SerializeExports=1.329292, SerializeBulkData=0.028841, MoveFile=1.957510, UnaccountedTime=4.681602, RunGuid=RunIDF6675BE7474627314B6CA08B70BABEC5
SavePackageTransactionId40A0153C424BC342027FEAA72C07E37E_13, Filename=../../../../../../Users/Daniel/Documents/Unreal Projects/MyProject6/Content/SpriteTexture/platformer_sprites_base_with_alpha_Sprite_10.uasset, AutoPackageBackupDelegate=0.145201, FlushAsyncLoading=0.004888, FlushStreamingFunc=0.094846, BlockTillAllRequestsFinished=0.004888, ResetLoadersForSaveUnMarkAllObjects=0.175022, TagPackageExports=0.023954, BeginCacheForCookedPlatformData=0.005379, SerializeImports=0.685912, GatherLocalizableTextData=0.155468, MarkNames=0.009287, SerializeSummary=0.017110, SerializeNames=0.051335, SerializeGatherableTextData=0.003424, BuildExportMap=0.024442, SortExportsNonSeekfree=0.008803, SortExportsSeekfreeConstructor=0.010755, SortExportsSeekfreeInner=0.622842, SortExportsSeekfree=0.003912, BuildDependencyMap=0.011735, SerializeImportMap=0.054758, SerializeExportMap=0.046443, SerializeDependencyMap=0.003420, SerializeStringAssetReferenceMap=0.004400, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.268268, SerializeExports=2.490889, SerializeBulkData=0.021510, MoveFile=5.702403, UnaccountedTime=3.047243, RunGuid=RunIDF6675BE7474627314B6CA08B70BABEC5
SavePackageTransactionId40A0153C424BC342027FEAA72C07E37E_14, Filename=../../../../../../Users/Daniel/Documents/Unreal Projects/MyProject6/Content/SpriteTexture/platformer_sprites_base_with_alpha_Sprite_11.uasset, AutoPackageBackupDelegate=0.140801, FlushAsyncLoading=0.004888, FlushStreamingFunc=0.105113, BlockTillAllRequestsFinished=0.004888, ResetLoadersForSaveUnMarkAllObjects=0.175022, TagPackageExports=0.022486, BeginCacheForCookedPlatformData=0.002444, SerializeImports=0.589114, GatherLocalizableTextData=0.296265, MarkNames=0.027377, SerializeSummary=0.022002, SerializeNames=0.064045, SerializeGatherableTextData=0.003912, BuildExportMap=0.032265, SortExportsNonSeekfree=0.011247, SortExportsSeekfreeConstructor=0.018578, SortExportsSeekfreeInner=1.168445, SortExportsSeekfree=0.004888, BuildDependencyMap=0.013199, SerializeImportMap=0.008799, SerializeExportMap=0.007335, SerializeDependencyMap=0.004400, SerializeStringAssetReferenceMap=0.004400, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.879109, SerializeExports=0.346623, SerializeBulkData=0.008311, MoveFile=1.101468, UnaccountedTime=1.395289, RunGuid=RunIDF6675BE7474627314B6CA08B70BABEC5
SavePackageTransactionId40A0153C424BC342027FEAA72C07E37E_15, Filename=../../../../../../Users/Daniel/Documents/Unreal Projects/MyProject6/Content/SpriteTexture/platformer_sprites_base_with_alpha_Sprite_12.uasset, AutoPackageBackupDelegate=0.185288, FlushAsyncLoading=0.004888, FlushStreamingFunc=0.088003, BlockTillAllRequestsFinished=0.016622, ResetLoadersForSaveUnMarkAllObjects=0.220001, TagPackageExports=0.024933, BeginCacheForCookedPlatformData=0.002448, SerializeImports=0.659999, GatherLocalizableTextData=0.156932, MarkNames=0.009291, SerializeSummary=0.015642, SerializeNames=0.061113, SerializeGatherableTextData=0.003912, BuildExportMap=0.033733, SortExportsNonSeekfree=0.010755, SortExportsSeekfreeConstructor=0.011735, SortExportsSeekfreeInner=0.597909, SortExportsSeekfree=0.003912, BuildDependencyMap=0.010755, SerializeImportMap=0.014666, SerializeExportMap=0.008799, SerializeDependencyMap=0.003424, SerializeStringAssetReferenceMap=0.004400, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.966132, SerializeExports=0.356890, SerializeBulkData=0.010267, MoveFile=1.158178, UnaccountedTime=2.473779, RunGuid=RunIDF6675BE7474627314B6CA08B70BABEC5
SavePackageTransactionId40A0153C424BC342027FEAA72C07E37E_16, Filename=../../../../../../Users/Daniel/Documents/Unreal Projects/MyProject6/Content/SpriteTexture/platformer_sprites_base_with_alpha_Sprite_13.uasset, AutoPackageBackupDelegate=0.147644, FlushAsyncLoading=0.004891, FlushStreamingFunc=0.098266, BlockTillAllRequestsFinished=0.004888, ResetLoadersForSaveUnMarkAllObjects=0.206310, TagPackageExports=0.024933, BeginCacheForCookedPlatformData=0.002444, SerializeImports=1.031555, GatherLocalizableTextData=0.426311, MarkNames=0.025909, SerializeSummary=0.020046, SerializeNames=0.057202, SerializeGatherableTextData=0.003908, BuildExportMap=0.024933, SortExportsNonSeekfree=0.008803, SortExportsSeekfreeConstructor=0.014666, SortExportsSeekfreeInner=1.156222, SortExportsSeekfree=0.015642, BuildDependencyMap=0.034712, SerializeImportMap=0.008311, SerializeExportMap=0.007331, SerializeDependencyMap=0.004400, SerializeStringAssetReferenceMap=0.006355, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.159248, SerializeExports=0.327554, SerializeBulkData=0.008803, MoveFile=1.269646, UnaccountedTime=1.570798, RunGuid=RunIDF6675BE7474627314B6CA08B70BABEC5
SavePackageTransactionId40A0153C424BC342027FEAA72C07E37E_17, Filename=../../../../../../Users/Daniel/Documents/Unreal Projects/MyProject6/Content/SpriteTexture/platformer_sprites_base_with_alpha_Sprite_14.uasset, AutoPackageBackupDelegate=0.119779, FlushAsyncLoading=0.004400, FlushStreamingFunc=0.067469, BlockTillAllRequestsFinished=0.005864, ResetLoadersForSaveUnMarkAllObjects=0.201423, TagPackageExports=0.028353, BeginCacheForCookedPlatformData=0.002936, SerializeImports=0.684444, GatherLocalizableTextData=0.207290, MarkNames=0.010267, SerializeSummary=0.017598, SerializeNames=0.064045, SerializeGatherableTextData=0.004400, BuildExportMap=0.029333, SortExportsNonSeekfree=0.009291, SortExportsSeekfreeConstructor=0.011243, SortExportsSeekfreeInner=0.620890, SortExportsSeekfree=0.004400, BuildDependencyMap=0.011731, SerializeImportMap=0.008311, SerializeExportMap=0.007331, SerializeDependencyMap=0.003424, SerializeStringAssetReferenceMap=0.004400, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.197380, SerializeExports=0.331953, SerializeBulkData=0.009291, MoveFile=1.215380, UnaccountedTime=1.343466, RunGuid=RunIDF6675BE7474627314B6CA08B70BABEC5
SavePackageTransactionId40A0153C424BC342027FEAA72C07E37E_18, Filename=../../../../../../Users/Daniel/Documents/Unreal Projects/MyProject6/Content/SpriteTexture/platformer_sprites_base_with_alpha_Sprite_15.uasset, AutoPackageBackupDelegate=0.620890, FlushAsyncLoading=0.012711, FlushStreamingFunc=0.128578, BlockTillAllRequestsFinished=0.012711, ResetLoadersForSaveUnMarkAllObjects=0.232711, TagPackageExports=0.023957, BeginCacheForCookedPlatformData=0.002444, SerializeImports=0.758756, GatherLocalizableTextData=0.158399, MarkNames=0.009779, SerializeSummary=0.014666, SerializeNames=0.052799, SerializeGatherableTextData=0.003912, BuildExportMap=0.024445, SortExportsNonSeekfree=0.007823, SortExportsSeekfreeConstructor=0.010755, SortExportsSeekfreeInner=0.627246, SortExportsSeekfree=0.003912, BuildDependencyMap=0.011243, SerializeImportMap=0.010755, SerializeExportMap=0.009291, SerializeDependencyMap=0.003420, SerializeStringAssetReferenceMap=0.004403, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.685777, SerializeExports=0.380844, SerializeBulkData=0.009779, MoveFile=1.144975, UnaccountedTime=1.184091, RunGuid=RunIDF6675BE7474627314B6CA08B70BABEC5
